Country,Year,Unsafe water source,Unsafe sanitation,No access to handwashing facility,Household air pollution from solid fuels,Non-exclusive breastfeeding,Discontinued breastfeeding,Child wasting,Child stunting,Low birth weight for gestation,Secondhand smoke,Alcohol use,Drug use,Diet low in fruits,Diet low in vegetables,Unsafe sex,Low physical activity,High fasting plasma glucose,High total cholesterol,High body-mass index,High systolic blood pressure,Smoking,Iron deficiency,Vitamin A deficiency,Low bone mineral density,Air pollution,Outdoor air pollution,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds,Calories,GDP,Code,Population
Sierra Leone,2002,5496.413068,4226.614332,4104.083332,6292.964079,1596.558886,63.87247726,9753.425671,2344.753938,4893.181956,1001.282119,3881.094082,90.42421441,1298.207304,983.443368,1161.817362,412.0630637,2836.120378,,1136.000991,5252.498632,2224.898758,481.6808526,2398.434213,143.9162418,6769.361858,494.5,360.8459811,1292.362278,919.8540591,,1236235827.0,SLE,4971436
Sierra Leone,2003,5378.734963,4133.760301,4048.454588,6327.139875,1557.632018,62.772485,9628.267888,2296.971339,5023.667813,1002.979266,3960.654205,98.84908983,1335.608985,1006.610461,1430.135238,419.4324485,2927.968867,,1172.018807,5359.036706,2240.355711,491.8537124,2314.781212,145.2321985,6814.135566,505.58,374.7302295,1330.295804,941.2844541,,1369685677.0,SLE,5177687
Sierra Leone,2004,5378.463628,4130.87518,4059.790735,6408.116162,1533.60585,64.21264265,9467.585434,2107.022169,5045.704746,1009.071101,4017.92947,107.4073805,1370.780158,1027.984307,1723.760327,426.8132727,3013.835152,,1209.287939,5463.119607,2243.212286,498.4611586,1973.773458,147.4007217,6898.559751,509.57,396.1454117,1366.603995,961.9249318,,1430217081.0,SLE,5355715
Sierra Leone,2005,5202.175769,3993.719573,3953.920012,6378.17407,1449.246651,63.59734867,9232.252358,2027.063113,4996.923054,1002.8645,4051.539693,116.0210475,1403.10973,1047.158229,2026.033483,433.6296591,3087.326557,1075.594554,1246.749364,5555.508095,2254.168605,496.9507185,1860.538328,146.8650782,6872.414742,513.89,422.4148234,1399.178345,982.0028338,,1627058706.0,SLE,5501707
Sierra Leone,2006,5000.082785,3835.417886,3831.387796,6326.46452,1383.403438,62.11392048,8837.356161,1933.566837,4914.675457,995.3656576,4057.95725,123.6847065,1431.304191,1063.531176,2323.523535,440.4448133,3161.331407,1106.801838,1293.2902,5647.190418,2267.652081,487.660588,1752.514778,148.5050092,6825.916699,519.6,455.6071426,1427.185886,999.5614887,"2,130",1862116165.0,SLE,5624464
Sierra Leone,2007,4710.956993,3609.867148,3650.471922,6240.666612,1274.81078,59.08889665,8284.006264,1790.913284,4813.12073,983.8819723,4055.353615,130.9970332,1461.567044,1081.154959,2610.853595,448.9494081,3252.257366,,1359.652849,5755.12016,2285.781846,486.3398719,1598.605764,158.7646286,6737.804116,517.94,495.91418,1457.324585,1019.190118,,2126679686.0,SLE,5749353
Sierra Leone,2008,4363.564525,3340.109955,3423.851207,6059.321581,1137.816476,54.69774469,7601.329726,1627.647838,4714.47319,961.9486025,3967.614433,137.5046192,1480.074265,1089.209769,2866.982566,454.413734,3323.307294,,1423.588273,5826.557573,2290.625591,483.0255974,1440.950987,150.7642458,6557.099686,519.02,501.7667493,1474.963331,1029.749312,,2451896682.0,SLE,5894728
Sierra Leone,2009,4255.10596,3253.528151,3353.8416,6001.620306,1066.762483,53.64138419,7400.745409,1606.061517,4675.685285,959.9860862,3956.818117,144.7074131,1514.674309,1107.208389,3060.343581,463.4011714,3414.853749,,1506.532589,5944.556285,2316.455667,485.473534,1467.853353,159.48637,6512.764288,533.01,510.8387064,1506.770748,1049.26192,,2419014960.0,SLE,6055655
Somalia,1990,10118.18376,7841.209974,7284.125943,9263.275884,3254.943133,217.4170815,23926.16966,5658.917411,6696.381241,1123.647955,439.2147221,58.82381941,2129.441886,1446.413576,829.6810209,303.7482745,3893.811971,1762.936604,1003.469932,5706.380194,2395.195656,663.7925686,8362.236673,165.7312475,10005.02244,756.12,1246.645407,1968.656974,899.7994483,,,SOM,7082816
Somalia,1991,10290.4712,7976.644314,7470.260604,9663.257662,3338.966146,223.3416255,24645.06503,5810.613619,6794.326121,1166.674974,463.1171512,63.01857109,2210.809676,1506.794652,889.4553588,315.1718619,4063.669087,,1035.284684,5945.054309,2507.48174,653.653909,8511.324816,177.3947859,10433.77517,785.03,1265.547341,2054.32543,945.935681,,,SOM,6813762
Somalia,1992,10907.22585,8457.580544,7933.670875,10339.25416,3506.009182,238.1879365,26043.4744,6048.557215,6945.274088,1238.703253,592.0769928,71.29689403,2360.816774,1614.856338,1009.101993,333.0560769,4332.503468,,1103.96476,6334.634887,2696.416967,706.4351324,8766.934463,205.1586172,11140.62246,816.42,1308.919249,2206.033525,1020.519115,,,SOM,6495109
Somalia,1993,11627.37182,9019.564484,8416.063184,10807.58171,3655.844939,256.0115777,27210.8413,6274.285921,7100.244065,1295.660023,571.0493624,80.3239896,2505.925182,1721.717838,1150.379978,351.1854739,4602.991561,,1173.199378,6714.41655,2883.201173,758.6334024,9031.381141,193.5305476,11660.0308,867.94,1347.674376,2355.822846,1097.96917,,,SOM,6681408
Somalia,1994,13367.61592,10373.71581,9439.7717,11308.00831,4134.401759,298.574929,29240.76092,6608.307728,7280.476465,1351.262098,621.0739306,88.44637041,2632.723623,1816.42267,1299.392931,367.9973363,4851.39505,,1233.543097,7046.201841,3049.602683,796.8550227,9581.432261,204.2425908,12201.49081,909.4,1374.150569,2488.934576,1170.49937,,,SOM,7026804
Somalia,1995,13155.64949,10212.58781,9439.005083,11835.04031,4040.524064,295.4212435,29536.30141,6666.481106,7502.043779,1404.645497,677.2550541,96.95519551,2752.293676,1910.039818,1469.043305,385.2575247,5102.248253,1918.919753,1292.941632,7368.324116,3219.423644,834.4949736,9474.257877,216.0415177,12748.30341,929.67,1402.38274,2619.636109,1246.14757,,,SOM,7285014
Somalia,1996,13686.19509,10623.80358,9761.627049,12073.50184,4197.616671,309.355291,30345.79784,6949.99462,7658.285574,1427.691548,729.7482109,104.3290837,2827.924993,1975.627565,1652.031865,399.0502687,5306.579485,,1346.229954,7592.733431,3340.877805,855.8863467,9975.504294,226.8760816,13019.36172,962.74,1413.915277,2711.105795,1308.38982,,,SOM,7554477
Somalia,1997,13715.63595,10644.15775,9804.796071,12195.07888,4180.044984,313.1634239,30493.11413,7081.866592,7740.975645,1442.346089,803.4220001,111.5825921,2891.870078,2035.400016,1854.196412,412.4144694,5520.88408,,1416.357193,7791.087163,3458.407207,874.8756964,10172.26947,230.9250078,13186.18423,1008.6,1421.991425,2793.109218,1370.108635,,,SOM,7824531
Somalia,1998,13898.96079,10783.26801,9905.03735,12273.78584,4195.988806,321.659867,30449.02366,7168.163404,7815.798552,1447.899684,844.6512974,118.9132815,2940.295323,2087.017114,2081.128197,425.099245,5734.331015,,1494.783135,7954.148542,3571.692054,895.6822536,10326.96982,237.116356,13288.51686,1032.91,1425.757339,2862.637538,1431.25622,,,SOM,8155414
Somalia,1999,14258.58798,11057.14132,10055.49261,12142.85683,4283.464755,334.5583936,30558.35179,7271.867725,7883.429077,1431.555804,910.1893469,124.8792236,2943.186477,2111.243091,2311.170632,433.4154588,5911.801659,,1556.642073,8008.526631,3659.010176,905.6693531,10624.14111,241.4421045,13171.73772,1047.51,1389.060318,2891.974301,1480.506109,,,SOM,8492068
Somalia,2000,14040.95723,10883.70012,9907.288218,12111.83386,4200.803293,333.760196,30069.44367,7240.237221,7990.894053,1416.378892,964.3395021,130.5655124,2945.369165,2139.425666,2541.42704,443.5091826,6084.839699,2095.222847,1613.563544,8091.32017,3756.75815,910.4086184,10625.00959,242.342087,13124.58655,1031.85,1362.88472,2924.282816,1535.481237,,,SOM,8838716
Somalia,2001,13566.30118,10506.28333,9589.823522,11896.6726,3988.272964,327.9891126,29123.10927,7113.581367,7994.97496,1385.415622,1011.943927,135.7161056,2936.681829,2153.052364,2761.1254,451.0442075,6217.33617,,1664.831875,8150.479415,3822.50568,906.5514862,10458.75348,249.1579564,12899.64171,1022.3,1333.06393,2939.918744,1573.224908,,,SOM,9198496
Somalia,2002,13546.02141,10482.8634,9521.211052,11771.19082,3899.127118,334.3375624,28580.70756,7024.524889,7980.437665,1359.061644,1081.54813,141.6394613,2957.102753,2184.10565,2979.452407,461.748551,6384.328639,,1739.126554,8284.324516,3903.878038,909.5178374,10409.53288,256.9195468,12752.55931,1001.13,1318.235655,2980.994457,1618.628057,,,SOM,9550070
Somalia,2003,13373.68736,10341.96058,9363.504658,11583.56898,3756.573452,337.3755617,27912.42314,6910.435035,7912.139923,1331.82516,1123.563498,147.8176867,2989.369078,2220.521719,3184.396391,473.5480269,6559.470154,,1823.902336,8451.111936,3981.046071,913.4766563,10314.6263,258.7606433,12556.81084,993.4,1309.286088,3030.973961,1664.76079,,,SOM,9909162
Somalia,2004,13139.2478,10157.50837,9173.213237,11392.1179,3595.541963,339.9017047,27113.73165,6768.406978,7794.077877,1300.960414,1159.971273,153.8549985,3020.043282,2253.220963,3359.88033,484.7985985,6723.245007,,1906.218995,8625.210381,4049.666341,911.0559703,10195.0026,269.8199725,12345.44722,974.0,1289.300568,3076.525487,1706.475716,,,SOM,10281000
Somalia,2005,12894.723,9960.884481,8978.385221,11217.06955,3441.79249,344.0432541,26322.70986,6565.496862,7682.355233,1277.388368,1176.671515,160.0926056,3053.884695,2286.620041,3508.085482,496.4977484,6888.474607,2213.786044,1986.927984,8832.866507,4110.467089,909.2178496,9961.286425,280.3685043,12159.08457,963.19,1283.723879,3124.632486,1747.209438,,,SOM,10644234
Somalia,2006,12250.19335,9460.16957,8631.944072,11186.41929,3342.100825,326.1308532,25082.50954,6327.563178,7566.37928,1271.443764,1196.060767,167.3051364,3100.378415,2329.414026,3624.892213,510.2683104,7108.255221,2237.743811,2072.843101,9054.421793,4185.736523,889.8573044,9620.055853,281.347708,12150.99959,986.42,1282.202848,3180.515023,1791.545602,,,SOM,10975503
Somalia,2007,13053.6768,10079.58987,9114.853321,11417.70369,3618.799562,357.700931,24877.84988,5872.972025,7480.076745,1288.017399,1221.061125,174.6373065,3141.121054,2365.584685,3708.768334,523.6239481,7341.797254,,2159.818449,9261.623345,4259.772981,874.8769288,8851.580037,288.7920751,12412.04286,1017.01,1276.695622,3229.57472,1831.294587,,,SOM,11322582
Somalia,2008,12018.72531,9280.995797,8650.98833,11697.59468,3312.042422,335.1170196,23243.587,5090.54822,7374.374457,1312.847882,1257.876496,181.8439381,3193.438472,2405.767243,3738.621244,537.4247293,7595.264381,,2255.787204,9497.388231,4334.844316,862.7147634,7298.687035,300.733709,12740.81027,1066.68,1270.224192,3287.073103,1869.227494,,,SOM,11663088
Somalia,2009,11363.60274,8769.357842,8279.964367,11617.94495,3152.370305,318.9044994,22017.9792,4733.890614,7219.496767,1303.509252,1308.618739,188.9820851,3241.826314,2442.646496,3743.96272,550.8567411,7840.283197,,2346.300345,9717.968427,4403.552329,852.0531134,6795.903826,317.5020151,12669.07827,1075.49,1268.721549,3340.040811,1904.389476,,,SOM,11961204
South Africa,1990,18730.25363,13437.85644,12731.53454,9486.619838,6381.057148,694.091893,23661.46885,5169.881234,12352.2154,6949.386111,31133.6896,3669.459447,7802.134157,4767.197312,3320.121292,2464.109283,20651.96521,7418.557449,18707.11794,28165.90344,28013.06151,598.0733028,6088.274076,665.6397943,18636.22193,9310.8,3321.486963,5181.479744,4821.518746,,126000000000.0,ZAF,40746273
South Africa,1991,18300.65149,13099.89087,12450.89762,9433.030364,6168.874759,674.0108097,22683.43041,4890.874605,12083.65208,6895.327407,31968.42765,3860.909445,8052.950615,4922.934107,4008.366256,2554.294707,21676.22846,,19086.55034,29134.25792,28713.3535,552.1833761,5796.327106,687.9164596,18833.09141,9568.46,3361.925154,5344.94993,4978.622649,"2,820",135000000000.0,ZAF,41687903
South Africa,1992,17951.70827,12811.58554,12286.72678,9584.321962,5953.57163,648.8787845,21795.14877,4667.143003,11819.52009,7043.231508,33755.30987,4214.905681,8587.644452,5268.869615,5552.960286,2717.357553,23305.23636,,20330.81986,31069.72933,29840.13968,554.9076381,5588.631604,730.1901664,19484.12032,10079.73,3520.724491,5727.678346,5305.936226,,147000000000.0,ZAF,42443510
South Africa,1993,17424.89791,12403.72385,11925.96382,9480.920689,5717.390201,613.2174674,20810.03128,4465.538522,11541.43783,6887.816737,33448.70136,4240.89143,8728.4773,5354.254863,8006.470349,2820.043862,24390.96548,,20562.29273,31918.92125,30096.98235,435.5166561,5423.544641,754.3893105,19439.29692,10145.64,3527.460402,5826.71169,5416.046904,,147000000000.0,ZAF,43297154
South Africa,1994,17552.07345,12501.76767,12069.03977,9878.073145,5592.76011,584.6809135,20318.24058,4110.936892,11366.62685,7209.67295,35186.96036,4601.465218,9547.812145,5879.674259,12696.72521,3112.424537,27055.00719,,22579.81756,35013.22048,31907.1023,394.1470008,4891.229354,815.868152,20559.98037,10886.02,3800.324549,6419.085547,5947.552143,,154000000000.0,ZAF,44004140
South Africa,1995,17388.32975,12397.60957,11945.83626,9779.732776,5427.912457,544.7692877,19636.1429,3928.223953,11260.45067,7196.976435,35972.5284,4912.033189,9984.237891,6148.013201,19858.30884,3252.804096,28638.98198,8778.293472,23393.41678,36650.49859,33129.95429,327.1520571,4708.691455,842.4489335,20899.73137,11335.42,3901.997184,6708.547189,6245.293938,,172000000000.0,ZAF,44541559
South Africa,1996,17448.59556,12426.93314,12137.9982,11081.01549,5209.712085,516.8696846,18968.59788,3755.991876,11232.09329,7951.880078,39380.15286,5402.897092,11788.98748,7297.046445,31121.81081,3904.493594,34403.14514,,27962.58599,43524.62902,37259.62624,296.4258735,4511.075393,952.9532382,23641.43179,12814.66,4560.633671,8015.230878,7408.22999,"2,810",163000000000.0,ZAF,45123022
South Africa,1997,17392.98135,12346.24616,12295.98057,12086.59266,4980.292165,504.6698528,18386.67201,3503.694014,11193.04929,8711.45366,44180.90555,6559.243724,13749.97928,8552.590135,46805.38429,4526.652276,40025.55068,,32969.56688,50365.13276,41730.36934,331.2918721,4107.5618,1049.288656,26370.4254,14569.44,5240.255005,9436.890719,8639.799202,,169000000000.0,ZAF,45666836
South Africa,1998,17311.7562,12186.06804,12363.25985,12563.4561,4801.907602,506.6461034,17946.77965,3265.854273,11135.413,8898.835714,47252.77113,7100.258382,14667.86437,9135.695561,66806.35171,4744.365146,42603.1287,,35620.87741,53322.44696,43574.90655,368.2159905,3689.881873,1104.606466,27601.93056,15334.01,5488.190391,10134.81872,9147.091361,,153000000000.0,ZAF,46223887
South Africa,1999,17245.48406,11979.35204,12429.75382,12914.60352,4615.975149,503.1388058,17509.94247,3158.292982,11109.26591,8962.640719,50070.24437,7566.275996,15277.34719,9545.833329,91211.18603,4856.879101,44229.38245,,37622.64809,55079.1462,44385.75974,443.2134218,3522.187263,1132.821576,28426.63623,15805.46,5631.514757,10643.26085,9476.102996,,152000000000.0,ZAF,46730332
South Africa,2000,17230.0274,11801.12463,12725.2632,13997.21563,4437.628908,490.1713125,17275.12017,3106.03202,11170.48633,9486.663714,55686.67897,8446.206671,16714.73818,10507.87473,119501.4445,5202.692912,48070.58363,14084.97161,41525.63444,59531.99679,47319.73396,590.5473564,3408.137823,1180.466415,30680.8787,16988.76,6060.288749,11791.59114,10343.18746,,152000000000.0,ZAF,47159714
South Africa,2001,16776.05099,11320.02582,12441.35078,13642.45253,4228.49857,473.7491778,16661.98688,3019.81227,11171.36794,9136.819089,54838.80109,8642.712553,16275.282,10238.30899,149621.4416,5140.951366,47847.6708,,40929.16882,58204.64705,45801.83535,625.0267428,3272.753015,1147.14997,30275.65063,16928.16,5922.064583,11541.25816,10134.10214,"2,900",135000000000.0,ZAF,47566805
South Africa,2002,16100.38943,10695.4875,12156.29881,13527.09834,3989.076843,442.0828116,16070.29184,2991.672722,11281.07826,9088.068804,56789.34313,9204.941819,16522.21786,10434.77272,180706.3898,5252.858426,49329.26726,,41929.80735,58971.71542,45965.84031,724.2002919,3233.317933,1153.221461,30739.04124,17503.94,6005.532791,11804.07096,10357.2087,,129000000000.0,ZAF,48019414
South Africa,2003,15532.13769,10226.66628,11889.0087,13289.61539,3793.099959,416.6197695,15491.48096,3042.486026,11288.18346,9001.991049,58818.3629,9643.720458,16744.28854,10626.21419,210766.0621,5369.857441,50958.45921,,43014.42509,59888.18249,46285.49059,839.5157982,3383.619185,1166.508552,31056.86699,18057.99,6187.391635,12059.3987,10610.16144,,197000000000.0,ZAF,48500349
South Africa,2004,15213.26392,9981.376405,11679.85409,12893.35378,3680.739614,405.7596553,15128.30355,3002.94257,11259.04408,8791.370605,59495.30233,9868.692387,16635.44827,10591.14843,237859.4288,5423.369271,52040.7772,,43506.42345,59982.16249,45825.63409,922.602994,3347.594812,1165.762164,30887.07153,18279.73,6285.911287,12077.54107,10683.67971,,256000000000.0,ZAF,48991420
South Africa,2005,15013.20209,9895.301201,11505.63487,12546.68712,3615.068563,401.5861273,14845.35662,2863.806006,11232.87091,8647.463378,59535.45776,9898.547647,16632.94954,10598.9266,260378.0691,5550.504654,53746.54293,15488.04251,44199.12365,60570.61088,45476.51974,958.8632242,3111.285695,1177.250246,30832.91033,18571.67,6436.361075,12172.9262,10834.9111,,289000000000.0,ZAF,49490041
South Africa,2006,14793.02471,9790.098839,11309.8442,12236.63569,3503.375646,390.5302041,14363.27996,2708.693546,11135.56373,8563.564874,59538.47017,9862.168655,16816.37699,10698.87785,277148.7683,5739.243443,56003.80481,15931.43268,45273.67768,61840.54276,45417.59492,968.6602339,2913.628134,1188.311178,31105.93987,19159.04,6651.612804,12377.06395,11078.34457,"2,990",304000000000.0,ZAF,49998272
South Africa,2007,14538.43537,9619.567267,10972.9706,11329.97309,3440.389063,384.8165191,13791.65729,2548.111856,10804.13982,8254.729333,57290.23313,9542.29475,16490.8663,10457.86045,287111.2371,5778.253598,56808.24429,,45212.12667,61538.74977,43801.24882,913.497218,2751.206608,1171.266332,30483.6766,19441.67,6681.893059,12183.1515,11015.30974,,333000000000.0,ZAF,50528577
South Africa,2008,14300.16549,9440.785407,10633.88016,10375.20922,3313.870302,375.5626349,12982.35043,2308.778316,10493.96106,7955.940613,55000.13137,9143.030717,16237.31444,10264.15208,289434.7498,5825.019197,57607.32743,,45283.18677,61247.86498,42109.71565,841.9353665,2499.434525,1156.15867,29783.51537,19693.94,6724.821405,12046.23876,10983.3698,,316000000000.0,ZAF,51114595
South Africa,2009,13840.51681,9147.370791,10157.34975,9499.486205,3139.459658,357.1431422,12115.91432,2120.453678,9945.829729,7662.132447,51963.2211,8724.835928,16011.45906,10061.73501,285851.1609,5855.780299,58209.10673,,45384.42249,60842.12996,40270.18603,732.6636918,2331.925583,1125.829635,29008.1053,19791.72,6739.176788,11919.0704,10924.36032,,330000000000.0,ZAF,51728518
South Korea,1990,221.7933937,134.3708368,116.8611354,459.3908559,41.77892,5.389030489,342.8608074,18.6437151,1117.3629,5838.713752,13072.22821,1008.528838,16626.94499,1610.624737,1114.287176,6297.337505,32231.00342,17513.87032,13164.3615,47699.62515,45069.78416,41.08481305,23.88739389,1041.466431,14006.09279,13697.56,24298.562,11285.63971,8266.924565,,283000000000.0,KOR,44081425
South Korea,1991,192.3994195,109.7509298,105.47605,341.5082536,34.81463813,4.661107527,304.5409102,15.07057198,1072.709748,5792.643764,13629.57843,1059.54675,16177.99239,1515.640764,1112.131031,6230.007496,32329.18946,,13235.65046,47197.02551,44712.93556,40.02094761,18.85603318,1130.431251,13959.19977,13778.21,24383.14824,11139.44323,7883.507983,"2,970",331000000000.0,KOR,44439149
South Korea,1992,161.1313125,87.67871032,93.43232098,246.2198257,29.48838073,4.088484028,269.3507997,12.73393587,1037.521436,5568.732808,14068.61976,1108.14132,15185.70631,1388.36777,1124.460058,5881.453741,31395.02126,,12914.55503,44952.14593,43064.4521,35.67726742,15.47207934,1172.275547,13457.5603,13377.06,23671.61872,10595.24269,7126.056371,,356000000000.0,KOR,44653700
South Korea,1993,138.9688579,72.2346294,86.11127575,180.0483274,25.50973072,3.572560435,259.6192446,11.03042661,1006.345239,5466.843408,14686.85708,1167.218009,14564.33892,1316.950794,1137.578567,5674.420022,31333.60373,,12845.31513,43649.2374,42626.93939,34.57188737,13.06289732,1253.7674,13355.28055,13351.73,23330.94632,10330.26726,6632.882736,,393000000000.0,KOR,44887722
South Korea,1994,121.1632933,60.18322972,81.29033655,131.9147964,23.20938402,3.187162056,253.9740686,9.775250803,996.9933911,5466.326919,15438.05504,1275.883213,14246.53356,1275.060807,1191.008948,5563.663084,31843.46247,,13004.86282,43159.57299,43305.14903,31.46928111,11.30474002,1331.332257,13526.40599,13583.09,23401.18679,10288.59732,6306.883771,,464000000000.0,KOR,45130842
South Korea,1995,96.78229901,45.88791088,73.32655627,93.83947861,20.13444948,2.659179341,274.4859114,8.341907225,962.7000291,5323.808673,15998.49428,1425.895377,13455.05014,1181.53662,1237.447182,5145.647559,31157.49044,14556.54404,12795.15314,40894.1146,42616.43041,26.72071236,9.167234856,1443.536639,13217.68074,13317.58,22580.33463,9849.234711,5689.005101,,567000000000.0,KOR,45368425
South Korea,1996,78.51219557,35.60232178,68.7151911,73.87183796,17.90916276,2.248555496,288.8575944,7.526683439,949.647228,5195.071537,16357.97517,1535.113062,12839.87345,1135.865827,1301.646375,4896.603083,30931.23472,,12715.47169,39350.51909,42481.03824,23.18466767,7.875022402,1481.767993,13136.71494,13264.02,21926.78544,9573.96349,5293.393803,"3,050",610000000000.0,KOR,45638701
South Korea,1997,69.38780585,30.21359734,69.08688846,59.19929454,16.28446112,1.961927571,304.019884,6.858822569,935.8072107,5129.915515,16483.16012,1609.384935,12449.32118,1145.203431,1350.990755,4795.323338,31461.13674,,12842.85967,38664.22263,42775.9628,20.42205187,7.055461157,1554.145088,13342.57052,13496.28,21581.25566,9493.350693,5074.232776,,570000000000.0,KOR,45941541
South Korea,1998,62.88932066,26.51549126,72.2530727,48.4987045,15.73004454,1.78130804,333.3006622,6.328628116,949.7851282,5087.747225,16510.35433,1665.245009,12309.2718,1249.924714,1391.895195,4815.198814,32582.02665,,13136.25439,38419.69004,43456.91239,19.58873479,6.337168256,1604.901832,13759.29525,13934.37,21344.263,9636.122959,5061.077846,,383000000000.0,KOR,46230883
South Korea,1999,55.31230066,22.50909236,73.37496119,43.6109771,15.98681133,1.712163963,305.3516981,6.053727047,1014.990397,5060.366874,16198.4056,1646.155602,12156.76731,1341.164004,1427.173822,4898.070797,33771.1003,,13486.84663,38084.65118,44264.148,20.87512607,5.951205985,1692.832408,14235.96617,14433.7,21201.60775,9773.839105,5082.818426,,498000000000.0,KOR,46500382
South Korea,2000,50.89219517,19.94111796,75.62848162,39.57992369,15.49092016,1.666559692,263.6890783,5.859310264,1017.649335,5003.548412,15840.30127,1619.297138,11927.42682,1428.204577,1447.916054,4980.666081,34618.09158,13254.18476,13714.72601,37428.94721,45128.80963,17.35623792,5.708689175,1770.696666,14656.99161,14878.94,20895.12563,9830.190429,5093.802358,,576000000000.0,KOR,46766659
South Korea,2001,42.35683265,16.13617823,71.1391769,33.8681626,13.78179029,1.411450587,215.5393241,5.222593025,1015.596888,4806.162308,15282.38984,1597.145587,11489.72653,1511.892738,1423.934874,4960.65683,34872.09543,,13722.07852,36228.54204,44914.81958,17.51637048,4.858017275,1826.324201,14718.88216,14955.82,20128.29854,9723.51978,5030.091236,"3,050",548000000000.0,KOR,47043466
South Korea,2002,37.51672708,12.99306974,68.16445889,30.60643344,12.32569032,1.150284293,170.7686128,4.466361197,950.992178,4678.718222,14860.40766,1610.025974,11214.6913,1633.713863,1443.042748,5050.001298,35607.67783,,13853.95556,35527.05185,45383.18664,15.94712243,3.892232654,1909.296527,15022.99622,15276.35,19763.69906,9722.907468,5107.644355,,627000000000.0,KOR,47299118
South Korea,2003,33.62458763,11.04353674,66.76840329,27.09506862,10.83079279,0.937884413,140.2495471,3.784412938,916.2466908,4512.373424,14624.21843,1647.682389,10917.5212,1774.277524,1449.870623,5112.089952,36145.62898,,13884.17666,34625.9151,45880.84799,13.65031398,3.122013491,1946.994453,15211.3703,15471.34,19384.89335,9692.97897,5190.417256,,703000000000.0,KOR,47514158
South Korea,2004,32.71502426,10.23460908,68.20612888,24.66607963,9.248082776,0.824967164,118.2726419,3.101796605,842.4326436,4324.052978,14154.29702,1663.332692,10494.30041,1910.677447,1418.168446,5128.984065,36391.96502,,13759.64168,33409.16778,46308.3546,12.96501938,2.483795367,1958.23234,15282.72805,15545.26,18812.00308,9565.395685,5258.224475,,793000000000.0,KOR,47697076
South Korea,2005,34.13333571,10.22068336,71.96379603,21.97617352,7.711140197,0.722435174,104.1763035,2.535159061,747.6732306,4148.970107,13657.3583,1668.378221,10045.09624,2071.260753,1400.275685,5133.292027,36483.27394,12827.67503,13556.05924,32170.4947,46072.94739,11.69208039,2.001405959,1968.023589,15201.84442,15463.61,18211.43939,9384.197748,5303.993138,,935000000000.0,KOR,47851646
South Korea,2006,38.65911219,10.92519256,77.43771328,19.64837768,7.087360598,0.694805141,93.07031044,2.284044056,703.5038437,3966.619347,13219.74212,1669.192606,9528.871423,2186.78285,1352.996371,5110.479105,36378.02127,12722.97865,13341.60268,30924.55067,45856.99031,11.78486393,1.761780598,1978.852576,15073.36347,15335.27,17531.76354,9095.426527,5289.953339,"3,070",1050000000000.0,KOR,48006518
South Korea,2007,48.88728749,13.39596362,86.33662145,17.80679733,6.878936628,0.761547211,89.02892345,2.178764177,675.0124476,3852.598494,12939.65772,1710.493489,9141.129873,2325.504404,1345.850318,5146.624167,36791.46083,,13348.2076,29924.09866,45875.05022,10.45277223,1.652585844,1973.117092,15126.77384,15393.37,17052.41613,8929.737202,5302.110031,,1170000000000.0,KOR,48178122
South Korea,2008,59.55282964,15.84641384,97.50432863,16.29549753,6.467100911,0.791739243,84.74778449,2.036073651,636.4240251,3747.603456,12824.9463,1758.495595,8770.73216,2426.793911,1327.817975,5138.86456,37008.20629,,13337.70488,28778.67138,45836.02855,9.803670141,1.502180242,1955.295794,15144.43225,15413.55,16484.34638,8727.093051,5272.089907,,1050000000000.0,KOR,48356486
South Korea,2009,73.60253085,19.05808234,111.1936637,15.09116666,6.136189802,0.826332554,80.96371996,1.876465748,606.2121995,3696.970203,12780.74966,1816.569566,8586.676935,2539.446713,1325.802198,5157.555518,37409.67505,,13424.49675,28025.33816,45907.39173,11.92407311,1.387250606,1948.987961,15264.12153,15534.37,16029.3614,8596.978822,5297.461145,,944000000000.0,KOR,48546689
Spain,1990,13.24212776,12.07977068,55.37120274,2856.462722,22.06037023,1.185187307,133.7233035,3.68218822,1054.672766,7254.111337,43541.97727,1555.621849,11178.56581,5055.156869,2769.096185,11080.79785,49316.76514,34831.79081,31510.49225,72740.555,65291.21037,10.90507346,5.739865338,1132.248332,18001.19801,15524.17,5761.293487,20528.44779,11788.34828,,537000000000.0,ESP,39084975
Spain,1991,12.67522741,11.01192157,54.23718927,2618.454276,18.87829408,1.004542469,125.5984583,3.095161219,972.649552,7110.530081,42832.9523,1808.648187,10973.22589,5087.681285,3276.98584,11126.18239,50205.26668,,32428.73039,72795.85671,66429.1726,9.537168694,4.832248097,1155.360668,18199.50896,15975.29,5797.22822,20460.81088,11744.16892,"3,340",577000000000.0,ESP,39201749
Spain,1992,12.19377956,10.04195507,52.81422073,2333.034698,17.40549359,0.90900536,121.4049077,2.818058533,926.2691826,6779.619526,41125.17841,2014.863546,10438.59319,4992.356867,3883.840261,10824.94639,49588.77338,,32452.52489,70829.95442,66020.78567,9.832749505,4.36935409,1141.882144,17840.8444,15903.78,5665.752372,19755.28961,11365.37388,,631000000000.0,ESP,39420344
